week,geohash7,kecamatan,kabupaten,region,kab_type,six_cities,CityType,avg_rsrp,total_call_count,total_tiles,bad_tiles_rsrp,total_payload_covmo_kB,bad_rsrp_tile_payload_covmo_kB,total_subscriber_count,bad_rsrp_tile_subscriber_count,koeff,total_payload_covmo_MB,bad_rsrp_tile_payload_covmo_MB,total_payload_covmo_normalize_MB,bad_rsrp_tile_payload_covmo_normalize_MB,thd_subs,thd_luas,luas_m2,bad_tile_abv_thd,subs_abv_thd,luas_abv_thd,bad_tiles_n_subs_abv_thd,bad_tiles_n_subs_n_luas_abv_thd,bad_grid,more_than_3_wks,cluster_member,cluster_member_reg,forming_cluster,cluster_id,red_cov,latitude_geohash7,longitude_geohash7,nearest_site_1,latitude_site_1,longitude_site_1,ant_height_site_1,nearest_site_2,latitude_site_2,longitude_site_2,ant_height_site_2,nearest_site_3,latitude_site_3,longitude_site_3,ant_height_site_3,distance_to_site_1,bearing_to_site_1,distance_to_site_2,bearing_to_site_2,distance_to_site_3,bearing_to_site_3,lowest_band_1,lowest_band_2,lowest_band_3,delta_1,azimuth_1,lac_enodeb_1,ci_1,sector_1,delta_2,azimuth_2,lac_enodeb_2,ci_2,sector_2,delta_3,azimuth_3,lac_enodeb_3,ci_3,sector_3,elev_geohash7,elev_site_1,elev_site_2,elev_site_3,total_height_site_1,total_height_site_2,total_height_site_3,max_intermediate_elev_site_1,max_intermediate_elev_site_2,max_intermediate_elev_site_3,site_higher_1,site_higher_2,site_higher_3,site_higher_than_max_intermediate_1,site_higher_than_max_intermediate_2,site_higher_than_max_intermediate_3,no_blocking_1,no_blocking_2,no_blocking_3,clutter,distance_thd_1,distance_thd_2,distance_thd_3,Distance Thd L900,index_SD_1,index_bw_1,distance_cat_1,score_1,index_SD_2,index_bw_2,distance_cat_2,score_2,index_SD_3,index_bw_3,distance_cat_3,score_3,rank_1,rank_2,rank_3,solution_1,solution_2,solution_3,best serving no,solution rank1,rank1 site,rank1 CI,Solution Priority,Priority No.,prio_site,prio_EnodeB,prio_CI,prio_sector,red_cov_category
202624,qqwx2mb,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-103.826,6297.59,16,4,22325750,2470316,2534,459.16,0.895055,22734.16,1465.06,825.99,10563.74,3000,8000,7118.56,1,1,0,0,1,1,0,,,,202624_307,1,-7.0796288,110.4202286,SMG152,-7.08726,110.42843,50,SMG142,-7.08234,110.42208,15,SMG748,-7.07448,110.42822,50,529.67,340.78,1741.59,204.04,998.78,318.82,LTE900,LTE1800,LTE900,16.77,240,195614,32,2,82.59,40,196914,32,1,86.58,29.54,196456,11,2,0,0,0,0,70,30,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.96,2.25,half_thd to thd,2.36,2.4,3.17,0 to half_thd,3.7,5.53,0.41,0 to half_thd,4.65,1,2,3,d. Add Sector,a. Optimization,f. New Infra,2,f. New Infra,SMG152,21,not BS,3,SMG152,195938,32,1,RED OPTIM
202624,qqwxb1v,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-96.069,10734.32,16,11,6522765,8211213,1685,1387.81,0.895055,7076.95,1258.76,9019.49,8064.32,3000,8000,12091.85,1,1,0,0,0,0,0,,,,202624_307,1,-7.0796306,110.421614,SMG664,-7.07569,110.41833,15,SMG047,-7.07054,110.43222,30,SMG504,-7.06827,110.4179,40,611.87,23.39,1902.94,205.89,1938.23,85.3,LTE900,LTE900,LTE900,65.36,325,196652,21,3,7.26,320,196292,21,3,10.42,11.86,196442,12,1,0,0,0,0,30,40,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.59,0.64,half_thd to thd,5.06,2.17,0.39,0 to half_thd,3.24,4.13,1.24,0 to half_thd,4.69,1,2,3,not BS,not BS,not BS,2,a. Optimization,SMG664,32,not BS,3,SMG664,196771,11,2,RED ENGINEERING
202624,qqwx505,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-106.312,30760.55,16,7,11618193,12348688,1601,1056.62,0.895055,6057.23,114.68,17815.5,8204.9,3000,8000,4257.66,1,0,0,0,0,1,1,,,,,1,-7.0796323,110.4229994,SMG067,-7.07266,110.42813,70,SMG244,-7.0878,110.41984,15,SMG180,-7.06619,110.41487,70,706.58,272.03,1389.01,154.83,936.52,242.65,LTE2100,LTE1800,LTE900,87.97,280,195180,21,3,69.65,240,196429,32,3,61.36,6.86,195537,32,2,0,0,0,0,70,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.85,1.87,half_thd to thd,2.91,6.0,1.22,more than thd,2.27,4.45,2.52,half_thd to thd,2.96,1,2,3,not BS,a. Optimization,f. New Infra,2,f. New Infra,SMG067,12,not BS,2,SMG067,195859,11,1,NOT RED COV
202624,qqwxtdv,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-101.819,685.47,16,6,16375397,10190834,1465,323.52,0.895055,18107.04,6498.52,18948.72,1924.57,3000,8000,14538.04,1,0,1,0,0,1,1,,,,,0,-7.079634,110.4243848,SMG180,-7.08931,110.42383,60,SMG296,-7.08651,110.41532,40,SMG109,-7.07974,110.41072,30,1270.2,84.65,1751.48,339.6,1055.34,289.3,LTE1800,LTE1800,LTE900,86.16,280,195324,21,3,28.64,280,196252,11,3,12.52,26.09,196484,21,3,0,0,0,0,40,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.32,2.74,half_thd to thd,2.61,5.72,4.16,half_thd to thd,4.35,5.51,2.91,half_thd to thd,4.0,1,2,3,d. Add Sector,not BS,not BS,1,a. Optimization,SMG180,32,not BS,1,SMG180,196450,31,3,BAD NON POTENTIAL
202624,qqwx7ug,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-85.612,11108.41,16,14,4851080,6113256,833,339.29,0.895055,21201.93,894.73,4961.85,7599.77,3000,8000,4941.85,1,1,0,1,1,1,1,,,,,0,-7.0796357,110.4257701,SMG142,-7.07905,110.42502,60,SMG536,-7.06762,110.43918,70,SMG086,-7.07052,110.40845,30,675.93,296.69,628.41,232.5,2039.89,344.78,LTE2100,LTE900,LTE1800,66.27,325,196812,12,3,72.1,180,195508,22,2,63.36,76.89,195610,21,1,0,0,0,0,40,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.14,3.9,half_thd to thd,1.85,3.32,5.47,0 to half_thd,3.51,2.91,1.03,half_thd to thd,4.91,1,2,3,f. New Infra,a. Optimization,f. New Infra,2,f. New Infra,SMG142,32,not BS,2,SMG142,195583,12,3,BAD NON POTENTIAL
202624,qqwx4y3,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-96.765,13035.01,16,3,24302360,12043797,2632,2014.65,0.895055,17855.92,7455.18,18541.9,1685.82,3000,8000,1578.69,1,0,0,0,1,1,1,,,,,0,-7.0796374,110.4271555,SMG664,-7.07671,110.42507,15,SMG040,-7.08484,110.43724,50,SMG789,-7.09826,110.41847,40,913.58,270.31,1266.5,177.28,2266.52,196.24,LTE2100,LTE1800,LTE1800,62.82,200,196685,11,1,40.92,40,196562,21,1,22.29,58.38,196142,11,1,0,0,0,0,40,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.21,4.58,0 to half_thd,5.79,1.69,1.98,half_thd to thd,4.9,4.35,0.21,half_thd to thd,3.72,1,2,3,not BS,not BS,not BS,1,f. New Infra,SMG664,31,f. New Infra,1,SMG664,195470,31,2,BAD NON POTENTIAL
202624,qqwx0qk,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-98.198,29050.48,16,7,15204851,493477,3303,892.55,0.895055,11166.31,14516.34,13450.05,9242.04,3000,8000,3108.62,1,0,0,1,0,0,0,,,,,0,-7.0796391,110.4285409,SMG012,-7.07851,110.42876,60,SMG505,-7.08984,110.41959,40,SMG504,-7.07533,110.42192,30,591.53,319.19,742.58,294.43,738.34,129.94,LTE900,LTE900,LTE1800,20.3,0,195634,11,1,74.83,240,195422,22,3,35.58,30.13,195800,31,1,0,0,0,0,70,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.98,4.04,0 to half_thd,1.85,1.54,0.1,0 to half_thd,4.29,5.29,5.69,0 to half_thd,2.87,1,2,3,not BS,not BS,not BS,1,f. New Infra,SMG012,21,f. New Infra,3,SMG012,195390,22,3,BAD NON POTENTIAL
202624,qqwxw2e,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-105.183,1417.75,16,10,19504088,11668799,1033,352.91,0.895055,13958.25,4058.3,14069.42,5760.86,3000,8000,10984.94,1,0,0,0,1,1,0,,,,202624_307,1,-7.0796408,110.4299263,SMG425,-7.08723,110.43266,15,UNR047,-7.06607,110.43871,50,SMG296,-7.06443,110.44721,50,385.68,298.96,491.4,148.47,1949.62,350.25,LTE2100,LTE900,LTE900,86.39,90,196453,21,3,43.65,180,195049,32,2,86.72,17.74,196412,22,1,0,0,0,0,30,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.96,4.32,more than thd,1.71,2.82,3.63,half_thd to thd,5.19,3.72,2.3,half_thd to thd,4.77,1,2,3,a. Optimization,a. Optimization,f. New Infra,2,f. New Infra,SMG425,31,a. Optimization,2,SMG425,195957,21,2,RED ENGINEERING
202624,qqwx4pw,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-103.109,15223.55,16,13,5399514,14289052,2124,1715.81,0.895055,19978.45,2101.42,16332.51,2476.11,3000,8000,10413.56,1,0,1,0,0,0,0,,,,202624_307,1,-7.0796425,110.4313117,SMG554,-7.08063,110.4321,40,SMG622,-7.07423,110.443,70,UNR047,-7.0859,110.44804,30,1476.66,266.3,546.59,246.24,1183.3,283.58,LTE1800,LTE900,LTE1800,66.14,120,196123,22,3,59.46,280,195448,31,2,67.73,62.21,195217,12,3,0,0,0,0,70,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.58,5.37,more than thd,5.1,3.48,5.5,more than thd,5.78,2.21,2.5,0 to half_thd,3.94,1,2,3,f. New Infra,f. New Infra,not BS,1,f. New Infra,SMG554,21,f. New Infra,1,SMG554,195380,32,1,RED OPTIM
202624,qqwx2f3,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-93.168,567.78,16,14,15941294,14458116,2509,939.71,0.895055,19955.9,11296.24,15404.96,5077.04,3000,8000,8827.51,1,1,1,0,1,0,1,,,,,0,-7.0782257,110.404991,SMG653,-7.07966,110.40678,15,SMG296,-7.07887,110.40844,50,SMG523,-7.09655,110.40464,40,192.55,195.74,843.37,29.87,562.08,260.74,LTE2100,LTE900,LTE1800,34.81,120,195494,31,2,4.06,180,196131,32,2,20.27,37.54,195021,32,1,0,0,0,0,30,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.51,2.83,more than thd,4.04,5.01,3.26,more than thd,1.72,3.93,4.22,half_thd to thd,2.28,1,2,3,not BS,a. Optimization,not BS,1,a. Optimization,SMG653,31,a. Optimization,2,SMG653,195224,32,1,BAD NON POTENTIAL
202624,qqwxy2g,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-114.812,27195.76,16,5,24892238,10163671,1496,1074.08,0.895055,14091.13,6577.08,7358.85,8389.46,3000,8000,357.04,1,1,0,1,1,0,1,,,,,1,-7.0782274,110.4063764,SMG047,-7.08376,110.41369,50,SMG523,-7.07572,110.40618,70,SMG180,-7.06967,110.41871,50,1429.86,24.1,497.35,31.41,828.87,316.0,LTE2100,LTE1800,LTE1800,36.72,80,196856,12,1,3.15,40,196168,12,3,18.49,59.73,196118,21,3,0,0,0,0,50,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.85,3.97,more than thd,3.36,3.8,1.47,0 to half_thd,2.85,4.73,2.41,half_thd to thd,1.77,1,2,3,f. New Infra,f. New Infra,f. New Infra,3,not BS,SMG047,11,a. Optimization,1,SMG047,195654,12,2,NOT RED COV
202624,qqwxt6g,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-107.934,6200.15,16,13,12187393,3790612,4485,3529.49,0.895055,20707.99,6101.81,15057.32,522.56,3000,8000,4841.29,1,1,0,0,1,1,1,,,,,0,-7.0782292,110.4077618,SMG067,-7.07107,110.40067,60,SMG142,-7.07041,110.40709,30,SMG141,-7.05863,110.39067,30,372.39,172.57,1365.8,341.78,1327.02,183.44,LTE1800,LTE900,LTE900,54.31,90,196018,11,2,54.38,280,195135,31,1,63.7,70.16,196582,32,1,0,0,0,0,50,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.4,3.94,half_thd to thd,2.87,3.68,2.03,half_thd to thd,5.35,3.35,2.98,more than thd,4.15,1,2,3,a. Optimization,a. Optimization,f. New Infra,1,not BS,SMG067,22,a. Optimization,3,SMG067,196058,31,3,BAD NON POTENTIAL
202624,qqwx2nx,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-95.384,8128.91,16,15,23146595,4959535,2705,2233.72,0.895055,4789.65,10292.84,14263.92,6638.42,3000,8000,3106.74,1,1,0,0,1,0,0,,,,,0,-7.078231,110.4091472,SMG244,-7.08439,110.40585,60,SMG622,-7.07295,110.4025,40,SMG523,-7.07432,110.41593,30,404.28,319.42,1342.19,291.45,2073.79,135.0,LTE1800,LTE1800,LTE1800,83.99,180,196100,21,1,23.67,40,195517,11,2,73.37,88.56,195006,11,1,0,0,0,0,50,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.67,3.35,half_thd to thd,3.8,3.1,1.67,half_thd to thd,4.33,3.45,0.74,half_thd to thd,3.24,1,2,3,f. New Infra,f. New Infra,not BS,1,a. Optimization,SMG244,11,f. New Infra,1,SMG244,195568,11,3,BAD NON POTENTIAL
202624,qqwxj43,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.239,31217.64,16,8,7427690,2893035,540,58.26,0.895055,20152.47,12378.54,4094.7,7398.63,3000,8000,14319.38,1,0,1,1,0,0,0,,,,202624_307,1,-7.0782327,110.4105326,SMG554,-7.07964,110.40514,50,SMG504,-7.07468,110.41265,30,SMG505,-7.08756,110.41264,30,1285.04,165.42,557.89,59.63,1607.42,62.48,LTE900,LTE1800,LTE900,1.28,280,195631,22,3,77.62,280,195913,12,1,9.93,8.3,196459,22,2,0,0,0,0,40,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.12,4.61,0 to half_thd,5.47,3.46,4.76,more than thd,3.04,1.1,3.09,half_thd to thd,5.27,1,2,3,a. Optimization,a. Optimization,not BS,3,f. New Infra,SMG554,31,not BS,3,SMG554,195773,12,2,RED OPTIM
202624,qqwx6bd,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-91.407,31466.15,16,9,3051809,7347722,3158,1832.74,0.895055,6410.4,3436.07,7357.23,11965.21,3000,8000,7204.03,1,0,0,0,0,1,1,,,,,1,-7.0782345,110.411918,UNR716,-7.07532,110.40321,15,SMG040,-7.07184,110.39757,30,SMG419,-7.07537,110.4063,15,177.67,254.56,1041.7,57.15,1390.66,221.56,LTE2100,LTE900,LTE1800,8.05,90,195927,12,2,13.61,280,195570,12,1,37.44,15.83,195136,12,1,0,0,0,0,30,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.74,5.66,0 to half_thd,2.56,5.04,1.25,more than thd,1.85,4.86,1.69,0 to half_thd,3.9,1,2,3,not BS,not BS,f. New Infra,3,f. New Infra,UNR716,12,not BS,1,UNR716,195503,11,2,NOT RED COV
202624,qqwxvsh,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-98.351,2178.38,16,12,1468464,1135315,1155,269.81,0.895055,24572.26,2047.2,5772.56,6350.49,3000,8000,7374.85,1,1,1,1,1,1,1,,,,202624_307,1,-7.0782362,110.4133034,UNR716,-7.0834,110.41548,60,SMG142,-7.08222,110.4218,50,SMG141,-7.07974,110.4115,30,1108.78,181.13,1512.83,179.9,824.17,289.74,LTE900,LTE900,LTE1800,75.93,30,196237,22,2,34.46,240,195048,21,2,18.68,2.43,195891,32,1,0,0,0,0,70,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.98,0.94,0 to half_thd,5.57,2.26,2.46,more than thd,3.59,5.41,2.83,half_thd to thd,5.82,1,2,3,a. Optimization,f. New Infra,not BS,2,a. Optimization,UNR716,11,a. Optimization,2,UNR716,196862,22,3,RED ENGINEERING
202624,qqwxv29,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-84.179,30428.29,16,3,15094420,6778131,3977,613.27,0.895055,8384.32,9197.76,6964.64,3923.92,3000,8000,5551.11,1,0,1,1,1,0,0,,,,202624_307,1,-7.078238,110.4146887,SMG554,-7.0698,110.40801,30,SMG244,-7.06348,110.40407,50,SMG523,-7.06979,110.40547,40,183.32,237.82,671.78,158.35,1542.18,260.12,LTE1800,LTE900,LTE900,68.83,80,195190,31,2,25.54,140,195085,11,2,2.08,12.83,195856,31,1,0,0,0,0,70,40,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.74,1.61,0 to half_thd,1.5,1.33,5.17,half_thd to thd,4.77,4.94,1.39,0 to half_thd,5.66,1,2,3,not BS,f. New Infra,not BS,3,a. Optimization,SMG554,21,not BS,3,SMG554,195762,22,2,RED ENGINEERING
202624,qqwxkjw,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-93.057,18529.48,16,7,3623439,13835583,4310,2784.61,0.895055,3741.9,3362.14,15678.19,10569.91,3000,8000,3768.63,1,0,0,1,1,1,1,,,,202624_307,1,-7.0782397,110.4160741,SMG419,-7.07956,110.41152,60,SMG302,-7.06504,110.41009,40,SMG040,-7.05933,110.43573,40,219.24,29.21,1305.88,58.48,2103.35,173.22,LTE2100,LTE900,LTE1800,83.43,0,195892,22,2,14.71,320,195062,21,2,11.52,21.98,196800,22,2,0,0,0,0,40,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.25,1.79,more than thd,5.12,2.68,3.63,more than thd,3.2,1.41,0.58,more than thd,1.54,1,2,3,not BS,a. Optimization,not BS,3,not BS,SMG419,12,f. New Infra,1,SMG419,195965,12,1,RED ENGINEERING
202624,qqwx4zc,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-96.124,1606.96,16,16,20610040,4782192,2587,941.96,0.895055,3508.47,6940.43,17053.81,1895.47,3000,8000,11652.32,1,0,1,0,1,0,1,,,,202624_307,1,-7.0782414,110.4174595,SMG047,-7.07181,110.4113,40,SMG086,-7.08814,110.41419,30,SMG012,-7.0585,110.40176,50,951.05,291.7,1346.24,129.15,1552.17,183.2,LTE1800,LTE1800,LTE1800,72.82,80,196626,21,3,30.07,140,195944,12,3,14.81,8.07,196203,11,1,0,0,0,0,30,70,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.75,0.53,half_thd to thd,4.59,3.9,4.34,half_thd to thd,3.34,5.65,4.04,more than thd,3.98,1,2,3,d. Add Sector,not BS,not BS,2,not BS,SMG047,11,a. Optimization,1,SMG047,195800,12,2,RED ENGINEERING
202624,qqwx21v,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.843,17517.07,16,5,8458753,6985983,3306,2403.4,0.895055,2375.75,13134.06,6717.74,511.97,3000,8000,2148.1,1,1,1,0,0,1,0,,,,202624_307,1,-7.0782432,110.4188449,SMG536,-7.07193,110.42375,15,SMG950,-7.07202,110.4236,40,SMG141,-7.05992,110.42891,40,1321.98,288.08,612.74,134.29,2238.35,0.99,LTE1800,LTE900,LTE900,14.15,280,196348,32,3,45.94,280,196821,31,3,55.51,55.49,195890,32,1,0,0,0,0,70,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.22,2.06,half_thd to thd,4.15,5.83,0.47,half_thd to thd,5.68,5.57,3.69,0 to half_thd,5.65,1,2,3,a. Optimization,a. Optimization,f. New Infra,2,not BS,SMG536,11,f. New Infra,3,SMG536,196852,31,2,RED OPTIM
202624,qqwxd07,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-107.114,278.31,16,13,18584101,4834408,441,382.31,0.895055,19502.89,12829.96,18515.56,4673.21,3000,8000,10899.53,1,0,0,0,1,0,1,,,,202624_307,1,-7.0782449,110.4202303,SMG504,-7.07821,110.42928,70,SMG748,-7.06941,110.42443,30,SMG040,-7.086,110.42424,50,219.11,7.45,1981.08,46.76,926.83,269.79,LTE1800,LTE900,LTE1800,60.79,170,195331,22,1,65.9,240,195199,21,2,89.81,62.55,196308,11,1,0,0,0,0,40,30,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.77,0.49,half_thd to thd,5.84,1.57,2.76,0 to half_thd,3.75,5.18,3.25,more than thd,2.05,1,2,3,d. Add Sector,f. New Infra,f. New Infra,1,a. Optimization,SMG504,12,a. Optimization,1,SMG504,196116,21,3,RED OPTIM
202624,qqwx0xt,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-109.644,12105.12,16,10,19724791,12554900,4326,3253.91,0.895055,17449.0,14642.3,14903.24,10015.46,3000,8000,14010.25,1,1,1,1,1,1,0,,,,202624_307,1,-7.0782466,110.4216157,SMG244,-7.08765,110.42869,15,UNR716,-7.06947,110.41959,15,SMG622,-7.06596,110.43265,50,693.32,67.71,584.79,205.54,1742.15,6.16,LTE2100,LTE1800,LTE1800,37.98,0,196985,21,2,8.59,40,196217,31,3,69.19,53.77,195969,22,3,0,0,0,0,50,30,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.93,3.86,0 to half_thd,2.9,5.11,1.83,0 to half_thd,1.75,2.5,5.79,0 to half_thd,4.63,1,2,3,not BS,f. New Infra,f. New Infra,2,a. Optimization,SMG244,11,not BS,2,SMG244,195153,22,2,RED ENGINEERING
202624,qqwxre0,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-104.184,24970.65,16,16,18511929,12674124,1175,993.03,0.895055,13555.59,12890.2,16239.08,6590.85,3000,8000,8681.56,1,1,1,0,1,0,1,,,,,0,-7.0782483,110.4230011,SMG109,-7.08635,110.41829,50,SMG653,-7.08323,110.43465,15,SMG139,-7.09094,110.41149,40,1230.5,96.86,693.58,18.74,1053.03,24.75,LTE2100,LTE900,LTE900,80.33,0,195960,21,2,49.23,180,195325,31,3,80.66,23.03,195684,12,1,0,0,0,0,30,30,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.09,4.28,0 to half_thd,4.82,5.11,4.13,0 to half_thd,5.95,1.03,3.19,half_thd to thd,4.1,1,2,3,a. Optimization,a. Optimization,not BS,1,a. Optimization,SMG109,12,not BS,3,SMG109,195795,12,3,BAD NON POTENTIAL
202624,qqwx94z,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-84.945,10210.66,16,4,22565821,4183838,2090,1239.6,0.895055,3354.59,612.69,19962.97,8940.6,3000,8000,10982.22,1,1,0,0,1,0,0,,,,202624_307,1,-7.0782501,110.4243865,SMG139,-7.07528,110.42434,70,SMG748,-7.06392,110.42155,30,SMG425,-7.0906,110.4145,15,323.06,298.79,613.41,4.95,1781.64,38.5,LTE900,LTE1800,LTE900,14.08,280,196608,11,2,29.93,280,195775,32,3,61.55,40.46,195412,32,1,0,0,0,0,40,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.94,4.03,more than thd,2.59,3.44,1.72,0 to half_thd,2.63,3.17,1.04,0 to half_thd,4.87,1,2,3,d. Add Sector,f. New Infra,f. New Infra,1,a. Optimization,SMG139,12,a. Optimization,2,SMG139,195362,22,1,RED OPTIM
202624,qqwxgs2,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-103.521,22619.9,16,13,4905063,1852547,3731,972.82,0.895055,6728.51,5568.8,5126.03,1193.22,3000,8000,12936.94,1,1,1,0,0,0,0,,,,,0,-7.0782518,110.4257719,SMG504,-7.08286,110.42538,40,UNR716,-7.08011,110.41478,40,SMG664,-7.06701,110.43158,30,669.19,272.79,1977.04,240.64,1603.49,200.14,LTE2100,LTE900,LTE1800,87.99,0,195305,11,2,69.4,280,196163,21,1,43.81,17.68,196500,21,3,0,0,0,0,70,50,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.93,3.81,more than thd,5.29,4.01,3.43,0 to half_thd,3.21,4.12,5.35,half_thd to thd,1.71,1,2,3,d. Add Sector,a. Optimization,f. New Infra,1,not BS,SMG504,21,a. Optimization,1,SMG504,195882,31,1,BAD NON POTENTIAL
202624,qqwxq3w,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-101.446,1726.91,16,12,15144021,14993777,3876,1666.25,0.895055,5266.66,5118.81,4764.72,1432.4,3000,8000,12090.97,1,0,0,1,1,0,0,,,,,1,-7.0782535,110.4271573,SMG067,-7.07388,110.42157,50,SMG109,-7.08682,110.42328,30,SMG950,-7.09679,110.40763,50,943.12,319.49,504.47,36.03,1060.82,181.33,LTE900,LTE1800,LTE900,39.01,120,196914,21,2,50.51,90,195055,32,1,88.28,51.88,196366,21,1,0,0,0,0,40,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.69,4.42,0 to half_thd,5.22,1.99,1.84,0 to half_thd,4.48,2.13,0.89,0 to half_thd,4.77,1,2,3,a. Optimization,a. Optimization,f. New Infra,3,a. Optimization,SMG067,12,not BS,1,SMG067,196707,12,2,NOT RED COV
202624,qqwxd51,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-92.413,31272.93,16,12,19700162,5547308,939,157.62,0.895055,22165.39,2369.38,19944.46,6397.91,3000,8000,8531.04,1,1,1,0,1,1,1,,,,,0,-7.0782552,110.4285426,SMG152,-7.08518,110.42071,40,SMG296,-7.08638,110.43792,70,SMG067,-7.08761,110.42935,30,899.25,333.44,1451.14,287.39,2399.93,300.82,LTE900,LTE1800,LTE1800,34.42,200,195952,11,3,11.27,90,196844,11,1,66.59,48.49,196755,11,3,0,0,0,0,70,70,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.26,1.16,0 to half_thd,5.1,2.2,0.4,more than thd,3.95,1.37,3.28,0 to half_thd,3.03,1,2,3,f. New Infra,a. Optimization,f. New Infra,2,not BS,SMG152,12,f. New Infra,1,SMG152,195875,22,1,BAD NON POTENTIAL
